FECHA,FCS_ESTACION_RUTABUS,TISC_PERFIL,TISC_TIPO,N
3/11/20,(78) 330,(001) Anonymous,tullave Básica,2937
3/11/20,(568) T13_SC,(001) Anonymous,tullave Básica,3430
3/11/20,(568) T13_SC,(002) Adulto Mayor,tullave Plus,1544
3/11/20,(384) SE14,(002) Adulto Mayor,tullave Plus,1296
3/11/20,(78) 330,(002) Adulto Mayor,tullave Plus,1308
3/11/20,(659) T25,(002) Adulto Mayor,tullave Plus,1261
3/11/20,(666) T21,(002) Adulto Mayor,tullave Plus,1321
3/11/20,(963) SE6_GM,(002) Adulto Mayor,tullave Plus,1014
3/11/20,(962) 740_GM,(002) Adulto Mayor,tullave Plus,1005
3/11/20,(641) 19-6_CEDRITOS,(002) Adulto Mayor,tullave Plus,1171
3/11/20,(342) 639_,(002) Adulto Mayor,tullave Plus,963
3/11/20,(427) 266,(002) Adulto Mayor,tullave Plus,1184
3/11/20,(196) 466,(002) Adulto Mayor,tullave Plus,998
3/11/20,(851) 139_CE,(002) Adulto Mayor,tullave Plus,851
3/11/20,(311) P49_GMCE,(002) Adulto Mayor,tullave Plus,798
3/11/20,(858) 341_CE,(002) Adulto Mayor,tullave Plus,986
3/11/20,(195) C25,(002) Adulto Mayor,tullave Plus,952
3/11/20,(971) 442_CE,(002) Adulto Mayor,tullave Plus,753
3/11/20,(612) T12,(002) Adulto Mayor,tullave Plus,1028
3/11/20,(51) SE10,(002) Adulto Mayor,tullave Plus,777
3/11/20,(981) 402_GM,(002) Adulto Mayor,tullave Plus,826
3/11/20,(253) 736,(002) Adulto Mayor,tullave Plus,797
3/11/20,(376) C53_,(002) Adulto Mayor,tullave Plus,754
3/11/20,(130) E44,(002) Adulto Mayor,tullave Plus,771
3/11/20,(216) 18-3_Tibabita,(002) Adulto Mayor,tullave Plus,759
3/11/20,R-674,(002) Adulto Mayor,tullave Plus,671
3/11/20,(385) 539_,(002) Adulto Mayor,tullave Plus,691
3/11/20,(285) E25,(002) Adulto Mayor,tullave Plus,614
3/11/20,(357) 403A,(002) Adulto Mayor,tullave Plus,652
3/11/20,(371) 320_,(002) Adulto Mayor,tullave Plus,530
3/11/20,(949) 111_CE,(002) Adulto Mayor,tullave Plus,660
3/11/20,(116) 143,(002) Adulto Mayor,tullave Plus,634
3/11/20,(720) RUTA P23_SOLO_CE,(002) Adulto Mayor,tullave Plus,576
3/11/20,(68) 128,(002) Adulto Mayor,tullave Plus,530
3/11/20,(859) 786_CE,(002) Adulto Mayor,tullave Plus,479
3/11/20,(947) T63,(002) Adulto Mayor,tullave Plus,570
3/11/20,(938) 614,(002) Adulto Mayor,tullave Plus,466
3/11/20,(119) 403B,(002) Adulto Mayor,tullave Plus,608
3/11/20,(58) 544B,(002) Adulto Mayor,tullave Plus,545
3/11/20,(959) 228_CE_,(002) Adulto Mayor,tullave Plus,531
3/11/20,(281) 577,(002) Adulto Mayor,tullave Plus,612
3/11/20,(597) 183,(002) Adulto Mayor,tullave Plus,566
3/11/20,(35) A110003I,(002) Adulto Mayor,tullave Plus,464
3/11/20,(718) 191_SOLO_CE,(002) Adulto Mayor,tullave Plus,414
3/11/20,(955) C120_CE,(002) Adulto Mayor,tullave Plus,541
3/11/20,(209) 37,(002) Adulto Mayor,tullave Plus,519
3/11/20,(175) C142,(002) Adulto Mayor,tullave Plus,349
3/11/20,(320) C101,(002) Adulto Mayor,tullave Plus,409
3/11/20,(154) 802,(002) Adulto Mayor,tullave Plus,434
3/11/20,(379) C110,(002) Adulto Mayor,tullave Plus,454
3/11/20,(725) T16,(002) Adulto Mayor,tullave Plus,493
3/11/20,(102) 142,(002) Adulto Mayor,tullave Plus,396
3/11/20,Ruta 12,(002) Adulto Mayor,tullave Plus,364
3/11/20,(40) C15-3 Consorcio Express,(002) Adulto Mayor,tullave Plus,285
3/11/20,(931) 652,(002) Adulto Mayor,tullave Plus,340
3/11/20,(660) T37,(002) Adulto Mayor,tullave Plus,382
3/11/20,(571) 260,(002) Adulto Mayor,tullave Plus,456
3/11/20,(185) 200,(002) Adulto Mayor,tullave Plus,391
3/11/20,(569) 912,(002) Adulto Mayor,tullave Plus,369
3/11/20,(230) Z8,(002) Adulto Mayor,tullave Plus,365
3/11/20,(284) Z7,(002) Adulto Mayor,tullave Plus,373
3/11/20,(983) 742A,(002) Adulto Mayor,tullave Plus,368
3/11/20,(810) SUBA CORPAS,(002) Adulto Mayor,tullave Plus,131
3/11/20,(383) 806,(002) Adulto Mayor,tullave Plus,351
3/11/20,(917) 344_CE,(002) Adulto Mayor,tullave Plus,349
3/11/20,(483) 148,(002) Adulto Mayor,tullave Plus,351
3/11/20,(181) L_17-3_V1 (Apoyo),(002) Adulto Mayor,tullave Plus,294
3/11/20,(222) 801,(002) Adulto Mayor,tullave Plus,348
3/11/20,(805) ALCAL,(002) Adulto Mayor,tullave Plus,580
3/11/20,(937) /,(002) Adulto Mayor,tullave Plus,320
3/11/20,(241) 359,(002) Adulto Mayor,tullave Plus,394
3/11/20,(302) 18-2_,(002) Adulto Mayor,tullave Plus,305
3/11/20,(944) 13-4_DIANA TURBAY,(002) Adulto Mayor,tullave Plus,224
3/11/20,(127) 661,(002) Adulto Mayor,tullave Plus,314
3/11/20,(676) T26,(002) Adulto Mayor,tullave Plus,337
3/11/20,(605) P7,(002) Adulto Mayor,tullave Plus,350
3/11/20,R-796,(002) Adulto Mayor,tullave Plus,348
3/11/20,(20) A13001 Consorcio Express,(002) Adulto Mayor,tullave Plus,287
3/11/20,(182) 624,(002) Adulto Mayor,tullave Plus,200
3/11/20,(280) 492,(002) Adulto Mayor,tullave Plus,285
3/11/20,(758) 19-9,(002) Adulto Mayor,tullave Plus,231
3/11/20,(229) E26B,(002) Adulto Mayor,tullave Plus,299
3/11/20,(275) R16,(002) Adulto Mayor,tullave Plus,280
3/11/20,(95) 256,(002) Adulto Mayor,tullave Plus,310
3/11/20,(481) T06_SUREÑA,(002) Adulto Mayor,tullave Plus,243
3/11/20,(883) TC10/,(002) Adulto Mayor,tullave Plus,177
3/11/20,(946) 13-5_PALERMO SUR,(002) Adulto Mayor,tullave Plus,195
3/11/20,(66) P500,(002) Adulto Mayor,tullave Plus,395
3/11/20,(519) 10-10(SU)/,(002) Adulto Mayor,tullave Plus,114
3/11/20,(363) T04,(002) Adulto Mayor,tullave Plus,102
3/11/20,(189) 703 - ALARGUE,(002) Adulto Mayor,tullave Plus,245
3/11/20,(267) 921,(002) Adulto Mayor,tullave Plus,135
3/11/20,(868) N08,(002) Adulto Mayor,tullave Plus,6
3/11/20,(486) 486 Ruta P44,(002) Adulto Mayor,tullave Plus,146
3/11/20,(215) 6-18,(002) Adulto Mayor,tullave Plus,63
3/11/20,(225) P39,(002) Adulto Mayor,tullave Plus,160
3/11/20,(889) N05,(002) Adulto Mayor,tullave Plus,2
3/11/20,(493) 10-12,(002) Adulto Mayor,tullave Plus,11
3/11/20,(793) TC19,(002) Adulto Mayor,tullave Plus,38
3/11/20,(966) COLECTORA_PARAISO,(002) Adulto Mayor,tullave Plus,3
3/11/20,(895) N13,(002) Adulto Mayor,tullave Plus,9
3/11/20,(658) TC6,(002) Adulto Mayor,tullave Plus,273
3/11/20,R-17-2,(002) Adulto Mayor,tullave Plus,151
3/11/20,(893) N14,(002) Adulto Mayor,tullave Plus,2
3/11/20,R-17-1,(002) Adulto Mayor,tullave Plus,157
3/11/20,(153) 135,(002) Adulto Mayor,tullave Plus,218
3/11/20,(158) 17-7,(002) Adulto Mayor,tullave Plus,125
3/11/20,(881) N06,(002) Adulto Mayor,tullave Plus,3
3/11/20,(932) TC31,(002) Adulto Mayor,tullave Plus,24
3/11/20,(251) Z13,(002) Adulto Mayor,tullave Plus,165
3/11/20,(943) 13-2_PROVIDENCIA ALTA,(002) Adulto Mayor,tullave Plus,151
3/11/20,(129) C15-4,(002) Adulto Mayor,tullave Plus,134
3/11/20,(406) 540_COMPLETA,(002) Adulto Mayor,tullave Plus,119
3/11/20,(672) T27,(002) Adulto Mayor,tullave Plus,102
3/11/20,(279) C77,(002) Adulto Mayor,tullave Plus,268
3/11/20,(771) T14-7,(002) Adulto Mayor,tullave Plus,94
3/11/20,(426) Ruta 18-13 lomitas,(002) Adulto Mayor,tullave Plus,19
3/11/20,(982) T23B,(002) Adulto Mayor,tullave Plus,150
3/11/20,(337) 18-9_,(002) Adulto Mayor,tullave Plus,6
3/11/20,(922) N16,(002) Adulto Mayor,tullave Plus,55
3/11/20,(564) T07,(002) Adulto Mayor,tullave Plus,149
3/11/20,(769) 13-8 altamira,(002) Adulto Mayor,tullave Plus,29
3/11/20,(244) 489,(002) Adulto Mayor,tullave Plus,160
3/11/20,(602) 14-4_LACHES,(002) Adulto Mayor,tullave Plus,45
3/11/20,(173) 15-5 (la María),(002) Adulto Mayor,tullave Plus,156
3/11/20,(387) E43_SUBA-CHICO,(002) Adulto Mayor,tullave Plus,183
3/11/20,(968) Z4B_CE,(002) Adulto Mayor,tullave Plus,207
3/11/20,(601) 14-3_GIRARDOT,(002) Adulto Mayor,tullave Plus,50
3/11/20,(926) T43A,(002) Adulto Mayor,tullave Plus,184
3/11/20,(382) E17_SUBA-CHICO,(002) Adulto Mayor,tullave Plus,248
3/11/20,(395) Z7_GMCE,(002) Adulto Mayor,tullave Plus,182
3/11/20,(728) GUAYMARAL 2-6_V1,(002) Adulto Mayor,tullave Plus,52
3/11/20,(724) 16 - 12 Belen,(002) Adulto Mayor,tullave Plus,82
3/11/20,(807) UNIVERSIDADES,(002) Adulto Mayor,tullave Plus,81
3/11/20,(918) TC35,(002) Adulto Mayor,tullave Plus,63
3/11/20,(783) T30B,(002) Adulto Mayor,tullave Plus,206
3/11/20,(683) 14-1_LASCRUCES,(002) Adulto Mayor,tullave Plus,63
3/11/20,(818) FUSION 18-12.8,(002) Adulto Mayor,tullave Plus,58
3/11/20,(361) 2-12_Tibabita,(002) Adulto Mayor,tullave Plus,23
3/11/20,(425) 18-6_SERREZUELA (ES06),(002) Adulto Mayor,tullave Plus,28
3/11/20,(984) 4A,(002) Adulto Mayor,tullave Plus,245
3/11/20,(759) 19-3,(002) Adulto Mayor,tullave Plus,283
3/11/20,(617) 18-14_TORCA,(002) Adulto Mayor,tullave Plus,22
3/11/20,ES12 (18-11),(002) Adulto Mayor,tullave Plus,54
3/11/20,(812) SANTA ANA,(002) Adulto Mayor,tullave Plus,177
3/11/20,(757) 19-8,(002) Adulto Mayor,tullave Plus,264
3/11/20,(869) N09,(002) Adulto Mayor,tullave Plus,3
3/11/20,(658) TC6,(005) Discapacidad,tullave Plus,138
3/11/20,(983) 742A,(005) Discapacidad,tullave Plus,164
3/11/20,(962) 740_GM,(005) Discapacidad,tullave Plus,339
3/11/20,(384) SE14,(005) Discapacidad,tullave Plus,501
3/11/20,(725) T16,(005) Discapacidad,tullave Plus,242
3/11/20,(66) P500,(005) Discapacidad,tullave Plus,79
3/11/20,(427) 266,(005) Discapacidad,tullave Plus,487
3/11/20,(116) 143,(005) Discapacidad,tullave Plus,248
3/11/20,(196) 466,(005) Discapacidad,tullave Plus,219
3/11/20,(281) 577,(005) Discapacidad,tullave Plus,273
3/11/20,Ruta 12,(005) Discapacidad,tullave Plus,125
3/11/20,(189) 703 - ALARGUE,(005) Discapacidad,tullave Plus,143
3/11/20,(981) 402_GM,(005) Discapacidad,tullave Plus,182
3/11/20,(51) SE10,(005) Discapacidad,tullave Plus,185
3/11/20,(937) /,(005) Discapacidad,tullave Plus,286
3/11/20,(195) C25,(005) Discapacidad,tullave Plus,164
3/11/20,(222) 801,(005) Discapacidad,tullave Plus,68
3/11/20,(253) 736,(005) Discapacidad,tullave Plus,220
3/11/20,(285) E25,(005) Discapacidad,tullave Plus,168
3/11/20,(35) A110003I,(005) Discapacidad,tullave Plus,158
3/11/20,(383) 806,(005) Discapacidad,tullave Plus,121
3/11/20,(154) 802,(005) Discapacidad,tullave Plus,164
3/11/20,(181) L_17-3_V1 (Apoyo),(005) Discapacidad,tullave Plus,23
3/11/20,(938) 614,(005) Discapacidad,tullave Plus,375
3/11/20,(284) Z7,(005) Discapacidad,tullave Plus,55
3/11/20,(963) SE6_GM,(005) Discapacidad,tullave Plus,477
3/11/20,(932) TC31,(005) Discapacidad,tullave Plus,16
3/11/20,(158) 17-7,(005) Discapacidad,tullave Plus,15
3/11/20,(519) 10-10(SU)/,(005) Discapacidad,tullave Plus,93
3/11/20,(241) 359,(005) Discapacidad,tullave Plus,98
3/11/20,(385) 539_,(005) Discapacidad,tullave Plus,306
3/11/20,(357) 403A,(005) Discapacidad,tullave Plus,108
3/11/20,R-674,(005) Discapacidad,tullave Plus,353
3/11/20,R-796,(005) Discapacidad,tullave Plus,238
3/11/20,(793) TC19,(005) Discapacidad,tullave Plus,51
3/11/20,(102) 142,(005) Discapacidad,tullave Plus,77
3/11/20,(858) 341_CE,(005) Discapacidad,tullave Plus,281
3/11/20,(216) 18-3_Tibabita,(005) Discapacidad,tullave Plus,210
3/11/20,(406) 540_COMPLETA,(005) Discapacidad,tullave Plus,47
3/11/20,(718) 191_SOLO_CE,(005) Discapacidad,tullave Plus,110
3/11/20,(395) Z7_GMCE,(005) Discapacidad,tullave Plus,35
3/11/20,(955) C120_CE,(005) Discapacidad,tullave Plus,221
3/11/20,(78) 330,(005) Discapacidad,tullave Plus,524
3/11/20,(917) 344_CE,(005) Discapacidad,tullave Plus,93
3/11/20,(130) E44,(005) Discapacidad,tullave Plus,321
3/11/20,(676) T26,(005) Discapacidad,tullave Plus,179
3/11/20,(859) 786_CE,(005) Discapacidad,tullave Plus,300
3/11/20,(230) Z8,(005) Discapacidad,tullave Plus,84
3/11/20,(376) C53_,(005) Discapacidad,tullave Plus,296
3/11/20,(185) 200,(005) Discapacidad,tullave Plus,73
3/11/20,(379) C110,(005) Discapacidad,tullave Plus,211
3/11/20,(783) T30B,(005) Discapacidad,tullave Plus,136
3/11/20,(805) ALCAL,(005) Discapacidad,tullave Plus,67
3/11/20,(660) T37,(005) Discapacidad,tullave Plus,134
3/11/20,(568) T13_SC,(005) Discapacidad,tullave Plus,498
3/11/20,(342) 639_,(005) Discapacidad,tullave Plus,315
3/11/20,(771) T14-7,(005) Discapacidad,tullave Plus,81
3/11/20,(483) 148,(005) Discapacidad,tullave Plus,184
3/11/20,(757) 19-8,(005) Discapacidad,tullave Plus,41
3/11/20,(851) 139_CE,(005) Discapacidad,tullave Plus,466
3/11/20,(728) GUAYMARAL 2-6_V1,(005) Discapacidad,tullave Plus,10
3/11/20,(949) 111_CE,(005) Discapacidad,tullave Plus,377
3/11/20,(947) T63,(005) Discapacidad,tullave Plus,172
3/11/20,ES12 (18-11),(005) Discapacidad,tullave Plus,18
3/11/20,(95) 256,(005) Discapacidad,tullave Plus,241
3/11/20,(311) P49_GMCE,(005) Discapacidad,tullave Plus,210
3/11/20,(666) T21,(005) Discapacidad,tullave Plus,281
3/11/20,(605) P7,(005) Discapacidad,tullave Plus,249
3/11/20,(944) 13-4_DIANA TURBAY,(005) Discapacidad,tullave Plus,203
3/11/20,(812) SANTA ANA,(005) Discapacidad,tullave Plus,37
3/11/20,(371) 320_,(005) Discapacidad,tullave Plus,93
3/11/20,(810) SUBA CORPAS,(005) Discapacidad,tullave Plus,19
3/11/20,(20) A13001 Consorcio Express,(005) Discapacidad,tullave Plus,177
3/11/20,(127) 661,(005) Discapacidad,tullave Plus,124
3/11/20,(229) E26B,(005) Discapacidad,tullave Plus,26
3/11/20,(971) 442_CE,(005) Discapacidad,tullave Plus,154
3/11/20,(173) 15-5 (la María),(005) Discapacidad,tullave Plus,94
3/11/20,(119) 403B,(005) Discapacidad,tullave Plus,107
3/11/20,(601) 14-3_GIRARDOT,(005) Discapacidad,tullave Plus,52
3/11/20,(597) 183,(005) Discapacidad,tullave Plus,124
3/11/20,(984) 4A,(005) Discapacidad,tullave Plus,88
3/11/20,(602) 14-4_LACHES,(005) Discapacidad,tullave Plus,74
3/11/20,(807) UNIVERSIDADES,(005) Discapacidad,tullave Plus,62
3/11/20,(724) 16 - 12 Belen,(005) Discapacidad,tullave Plus,59
3/11/20,(564) T07,(005) Discapacidad,tullave Plus,109
3/11/20,(641) 19-6_CEDRITOS,(005) Discapacidad,tullave Plus,93
3/11/20,(175) C142,(005) Discapacidad,tullave Plus,150
3/11/20,(302) 18-2_,(005) Discapacidad,tullave Plus,43
3/11/20,(720) RUTA P23_SOLO_CE,(005) Discapacidad,tullave Plus,272
3/11/20,(569) 912,(005) Discapacidad,tullave Plus,157
3/11/20,(40) C15-3 Consorcio Express,(005) Discapacidad,tullave Plus,147
3/11/20,(759) 19-3,(005) Discapacidad,tullave Plus,53
3/11/20,(943) 13-2_PROVIDENCIA ALTA,(005) Discapacidad,tullave Plus,129
3/11/20,(959) 228_CE_,(005) Discapacidad,tullave Plus,158
3/11/20,(672) T27,(005) Discapacidad,tullave Plus,65
3/11/20,(251) Z13,(005) Discapacidad,tullave Plus,37
3/11/20,(267) 921,(005) Discapacidad,tullave Plus,92
3/11/20,(869) N09,(005) Discapacidad,tullave Plus,4
3/11/20,(571) 260,(005) Discapacidad,tullave Plus,128
3/11/20,(275) R16,(005) Discapacidad,tullave Plus,214
3/11/20,(225) P39,(005) Discapacidad,tullave Plus,139
3/11/20,(486) 486 Ruta P44,(005) Discapacidad,tullave Plus,147
3/11/20,(889) N05,(005) Discapacidad,tullave Plus,6
3/11/20,(182) 624,(005) Discapacidad,tullave Plus,166
3/11/20,(215) 6-18,(005) Discapacidad,tullave Plus,48
3/11/20,(363) T04,(005) Discapacidad,tullave Plus,70
3/11/20,(493) 10-12,(005) Discapacidad,tullave Plus,12
3/11/20,(320) C101,(005) Discapacidad,tullave Plus,217
3/11/20,(895) N13,(005) Discapacidad,tullave Plus,11
3/11/20,R-17-1,(005) Discapacidad,tullave Plus,23
3/11/20,(209) 37,(005) Discapacidad,tullave Plus,106
3/11/20,(153) 135,(005) Discapacidad,tullave Plus,33
3/11/20,(68) 128,(005) Discapacidad,tullave Plus,109
3/11/20,(280) 492,(005) Discapacidad,tullave Plus,64
3/11/20,R-17-2,(005) Discapacidad,tullave Plus,20
3/11/20,(244) 489,(005) Discapacidad,tullave Plus,63
3/11/20,(968) Z4B_CE,(005) Discapacidad,tullave Plus,38
3/11/20,(931) 652,(005) Discapacidad,tullave Plus,183
3/11/20,(58) 544B,(005) Discapacidad,tullave Plus,132
3/11/20,(926) T43A,(005) Discapacidad,tullave Plus,142
3/11/20,(617) 18-14_TORCA,(005) Discapacidad,tullave Plus,5
3/11/20,(982) T23B,(005) Discapacidad,tullave Plus,52
3/11/20,(387) E43_SUBA-CHICO,(005) Discapacidad,tullave Plus,41
3/11/20,(758) 19-9,(005) Discapacidad,tullave Plus,47
3/11/20,(946) 13-5_PALERMO SUR,(005) Discapacidad,tullave Plus,144
3/11/20,(382) E17_SUBA-CHICO,(005) Discapacidad,tullave Plus,49
3/11/20,(279) C77,(005) Discapacidad,tullave Plus,49
3/11/20,(481) T06_SUREÑA,(005) Discapacidad,tullave Plus,104
3/11/20,(769) 13-8 altamira,(005) Discapacidad,tullave Plus,11
3/11/20,(129) C15-4,(005) Discapacidad,tullave Plus,68
3/11/20,(883) TC10/,(005) Discapacidad,tullave Plus,24
3/11/20,(683) 14-1_LASCRUCES,(005) Discapacidad,tullave Plus,46
3/11/20,(818) FUSION 18-12.8,(005) Discapacidad,tullave Plus,38
3/11/20,(425) 18-6_SERREZUELA (ES06),(005) Discapacidad,tullave Plus,14
3/11/20,(612) T12,(005) Discapacidad,tullave Plus,566
3/11/20,(659) T25,(005) Discapacidad,tullave Plus,621
3/11/20,(918) TC35,(005) Discapacidad,tullave Plus,21
3/11/20,(922) N16,(005) Discapacidad,tullave Plus,35
3/11/20,(340) 18-7_,(005) Discapacidad,tullave Plus,17
3/11/20,(361) 2-12_Tibabita,(005) Discapacidad,tullave Plus,6
3/11/20,(183) 14-6 El Verjón.,(005) Discapacidad,tullave Plus,2
3/11/20,(426) Ruta 18-13 lomitas,(005) Discapacidad,tullave Plus,8
3/11/20,(337) 18-9_,(005) Discapacidad,tullave Plus,17
3/11/20,(893) N14,(005) Discapacidad,tullave Plus,2
3/11/20,(881) N06,(005) Discapacidad,tullave Plus,1
3/11/20,(868) N08,(005) Discapacidad,tullave Plus,4
3/11/20,(384) SE14,(101) Adulto PV,tullave Plus,145
3/11/20,(612) T12,(101) Adulto PV,tullave Plus,141
3/11/20,(427) 266,(101) Adulto PV,tullave Plus,182
3/11/20,(571) 260,(101) Adulto PV,tullave Plus,64
3/11/20,(267) 921,(101) Adulto PV,tullave Plus,16
3/11/20,R-796,(101) Adulto PV,tullave Plus,20
3/11/20,(363) T04,(101) Adulto PV,tullave Plus,16
3/11/20,(35) A110003I,(101) Adulto PV,tullave Plus,47
3/11/20,(519) 10-10(SU)/,(101) Adulto PV,tullave Plus,12
3/11/20,(983) 742A,(101) Adulto PV,tullave Plus,43
3/11/20,(116) 143,(101) Adulto PV,tullave Plus,45
3/11/20,(275) R16,(101) Adulto PV,tullave Plus,25
3/11/20,(253) 736,(101) Adulto PV,tullave Plus,124
3/11/20,(182) 624,(101) Adulto PV,tullave Plus,10
3/11/20,(189) 703 - ALARGUE,(101) Adulto PV,tullave Plus,11
3/11/20,(385) 539_,(101) Adulto PV,tullave Plus,57
3/11/20,(66) P500,(101) Adulto PV,tullave Plus,143
3/11/20,(320) C101,(101) Adulto PV,tullave Plus,43
3/11/20,(383) 806,(101) Adulto PV,tullave Plus,39
3/11/20,(981) 402_GM,(101) Adulto PV,tullave Plus,122
3/11/20,(895) N13,(101) Adulto PV,tullave Plus,2
3/11/20,(102) 142,(101) Adulto PV,tullave Plus,31
3/11/20,(285) E25,(101) Adulto PV,tullave Plus,70
3/11/20,R-674,(101) Adulto PV,tullave Plus,73
3/11/20,(357) 403A,(101) Adulto PV,tullave Plus,79
3/11/20,(222) 801,(101) Adulto PV,tullave Plus,51
3/11/20,(51) SE10,(101) Adulto PV,tullave Plus,74
3/11/20,(963) SE6_GM,(101) Adulto PV,tullave Plus,85
3/11/20,(241) 359,(101) Adulto PV,tullave Plus,54
3/11/20,(284) Z7,(101) Adulto PV,tullave Plus,55
3/11/20,(68) 128,(101) Adulto PV,tullave Plus,52
3/11/20,(181) L_17-3_V1 (Apoyo),(101) Adulto PV,tullave Plus,56
3/11/20,(937) /,(101) Adulto PV,tullave Plus,40
3/11/20,(195) C25,(101) Adulto PV,tullave Plus,143
3/11/20,(962) 740_GM,(101) Adulto PV,tullave Plus,101
3/11/20,(280) 492,(101) Adulto PV,tullave Plus,36
3/11/20,(196) 466,(101) Adulto PV,tullave Plus,131
3/11/20,(658) TC6,(101) Adulto PV,tullave Plus,98
3/11/20,Ruta 12,(101) Adulto PV,tullave Plus,85
3/11/20,(153) 135,(101) Adulto PV,tullave Plus,21
3/11/20,(725) T16,(101) Adulto PV,tullave Plus,73
3/11/20,R-17-2,(101) Adulto PV,tullave Plus,21
3/11/20,(938) 614,(101) Adulto PV,tullave Plus,62
3/11/20,(281) 577,(101) Adulto PV,tullave Plus,54
3/11/20,(158) 17-7,(101) Adulto PV,tullave Plus,19
3/11/20,(209) 37,(101) Adulto PV,tullave Plus,58
3/11/20,(154) 802,(101) Adulto PV,tullave Plus,33
3/11/20,R-17-1,(101) Adulto PV,tullave Plus,14
3/11/20,(659) T25,(101) Adulto PV,tullave Plus,166
3/11/20,(917) 344_CE,(101) Adulto PV,tullave Plus,70
3/11/20,(130) E44,(101) Adulto PV,tullave Plus,110
3/11/20,(718) 191_SOLO_CE,(101) Adulto PV,tullave Plus,86
3/11/20,(858) 341_CE,(101) Adulto PV,tullave Plus,106
3/11/20,(376) C53_,(101) Adulto PV,tullave Plus,130
3/11/20,(720) RUTA P23_SOLO_CE,(101) Adulto PV,tullave Plus,42
3/11/20,(568) T13_SC,(101) Adulto PV,tullave Plus,245
3/11/20,(971) 442_CE,(101) Adulto PV,tullave Plus,116
3/11/20,(676) T26,(101) Adulto PV,tullave Plus,49
3/11/20,(597) 183,(101) Adulto PV,tullave Plus,76
3/11/20,(175) C142,(101) Adulto PV,tullave Plus,61
3/11/20,(943) 13-2_PROVIDENCIA ALTA,(101) Adulto PV,tullave Plus,31
3/11/20,(947) T63,(101) Adulto PV,tullave Plus,87
3/11/20,(922) N16,(101) Adulto PV,tullave Plus,5
3/11/20,(641) 19-6_CEDRITOS,(101) Adulto PV,tullave Plus,262
3/11/20,(724) 16 - 12 Belen,(101) Adulto PV,tullave Plus,20
3/11/20,(944) 13-4_DIANA TURBAY,(101) Adulto PV,tullave Plus,43
3/11/20,(78) 330,(101) Adulto PV,tullave Plus,222
3/11/20,(127) 661,(101) Adulto PV,tullave Plus,55
3/11/20,(810) SUBA CORPAS,(101) Adulto PV,tullave Plus,46
3/11/20,(40) C15-3 Consorcio Express,(101) Adulto PV,tullave Plus,36
3/11/20,(666) T21,(101) Adulto PV,tullave Plus,262
3/11/20,(483) 148,(101) Adulto PV,tullave Plus,27
3/11/20,(569) 912,(101) Adulto PV,tullave Plus,51
3/11/20,(883) TC10/,(101) Adulto PV,tullave Plus,50
3/11/20,(382) E17_SUBA-CHICO,(101) Adulto PV,tullave Plus,30
3/11/20,(605) P7,(101) Adulto PV,tullave Plus,23
3/11/20,(20) A13001 Consorcio Express,(101) Adulto PV,tullave Plus,25
3/11/20,(229) E26B,(101) Adulto PV,tullave Plus,69
3/11/20,(216) 18-3_Tibabita,(101) Adulto PV,tullave Plus,216
3/11/20,(230) Z8,(101) Adulto PV,tullave Plus,71
3/11/20,(851) 139_CE,(101) Adulto PV,tullave Plus,59
3/11/20,(683) 14-1_LASCRUCES,(101) Adulto PV,tullave Plus,8
3/11/20,(119) 403B,(101) Adulto PV,tullave Plus,120
3/11/20,(361) 2-12_Tibabita,(101) Adulto PV,tullave Plus,11
3/11/20,(311) P49_GMCE,(101) Adulto PV,tullave Plus,130
3/11/20,(173) 15-5 (la María),(101) Adulto PV,tullave Plus,30
3/11/20,(302) 18-2_,(101) Adulto PV,tullave Plus,48
3/11/20,(660) T37,(101) Adulto PV,tullave Plus,82
3/11/20,(379) C110,(101) Adulto PV,tullave Plus,43
3/11/20,(95) 256,(101) Adulto PV,tullave Plus,24
3/11/20,(395) Z7_GMCE,(101) Adulto PV,tullave Plus,21
3/11/20,(807) UNIVERSIDADES,(101) Adulto PV,tullave Plus,19
3/11/20,(959) 228_CE_,(101) Adulto PV,tullave Plus,34
3/11/20,(58) 544B,(101) Adulto PV,tullave Plus,131
3/11/20,(342) 639_,(101) Adulto PV,tullave Plus,139
3/11/20,(758) 19-9,(101) Adulto PV,tullave Plus,69
3/11/20,(805) ALCAL,(101) Adulto PV,tullave Plus,155
3/11/20,(982) T23B,(101) Adulto PV,tullave Plus,31
3/11/20,(387) E43_SUBA-CHICO,(101) Adulto PV,tullave Plus,36
3/11/20,(728) GUAYMARAL 2-6_V1,(101) Adulto PV,tullave Plus,17
3/11/20,(949) 111_CE,(101) Adulto PV,tullave Plus,80
3/11/20,(859) 786_CE,(101) Adulto PV,tullave Plus,32
3/11/20,(946) 13-5_PALERMO SUR,(101) Adulto PV,tullave Plus,22
3/11/20,(371) 320_,(101) Adulto PV,tullave Plus,60
3/11/20,ES12 (18-11),(101) Adulto PV,tullave Plus,1
3/11/20,(926) T43A,(101) Adulto PV,tullave Plus,14
3/11/20,(931) 652,(101) Adulto PV,tullave Plus,29
3/11/20,(918) TC35,(101) Adulto PV,tullave Plus,13
3/11/20,(428) P62,(101) Adulto PV,tullave Plus,12
3/11/20,(406) 540_COMPLETA,(101) Adulto PV,tullave Plus,17
3/11/20,(968) Z4B_CE,(101) Adulto PV,tullave Plus,55
